TRAIETTORIA ATOMO -1 - PERIODIC
step 	 x 	 y 	 z
18761 	 5.933786144125059 	 2.3013761793627836 	 16.91987524124043
18762 	 5.930142285687617 	 2.300027078215635 	 16.917947995772238
18763 	 5.926697682760326 	 2.2985258485934814 	 16.91593098830339
18764 	 5.923474773114461 	 2.296885474659309 	 16.91382930558044
18765 	 5.920498004979813 	 2.2951191523176604 	 16.911656139729214
18766 	 5.917793902797459 	 2.293240346524307 	 16.909433702450077
18767 	 5.915391127950337 	 2.29126282685365 	 16.90719364858189
18768 	 5.913320530157172 	 2.2892006648342758 	 16.904976840289756
18769 	 5.911615165205092 	 2.287068179951042 	 16.902832342589356
18770 	 5.910310228162318 	 2.2848798273198803 	 16.90081564308306
18771 	 5.909442841858277 	 2.282650030456839 	 16.898986233278347
18772 	 5.909051640512409 	 2.280392972599884 	 16.897404820822608
18773 	 5.909176100206278 	 2.2781223666332515 	 16.896130517472596
18774 	 5.909855592348128 	 2.2758512253161705 	 16.89521834367543
18775 	 5.911128172449044 	 2.2735916499123654 	 16.89471730154961
18776 	 5.913029158559138 	 2.271354648873398 	 16.894669131314657
18777 	 5.915589594640598 	 2.269149991509945 	 16.895107722783912
18778 	 5.918834726645663 	 2.2669860965089974 	 16.89605903726199
18779 	 5.922782655246353 	 2.264869944668014 	 16.89754116828459
18780 	 5.927443386545628 	 2.26280698149899 	 16.899563647446875
18781 	 5.932818285260502 	 2.260801059388939 	 16.90212676029903
18782 	 5.93889994001032 	 2.258854445372247 	 16.905221309045544
18783 	 5.945672454710261 	 2.2569678943825195 	 16.90882884238602
18784 	 5.95311213680953 	 2.2551407811558875 	 16.912922326270138
18785 	 5.961188514544762 	 2.2533712783459805 	 16.917467186375244
18786 	 5.969865587940532 	 2.251656564854372 	 16.922422621881157
18787 	 5.97910320570743 	 2.249993047291742 	 16.92774307488353
18788 	 5.988858462807685 	 2.2483765787305714 	 16.93337974114768
18789 	 5.999087028558242 	 2.246802661904276 	 16.93928202308757
18790 	 6.009744336824117 	 2.2452666277679825 	 16.945398848297852
18791 	 6.020786594346289 	 2.243763784257368 	 16.95167980280581
18792 	 6.032171586766335 	 2.242289533613132 	 16.95807605340208
18793 	 6.043859281659584 	 2.240839459420055 	 16.96454105487095
18794 	 6.0558122425108545 	 2.2394093864106175 	 16.971031054107602
18795 	 6.067995876868056 	 2.2379954171431393 	 16.97750541367306
18796 	 6.080378546521561 	 2.2365939500368057 	 16.983926782892585
18797 	 6.092931568510759 	 2.2352016831174595 	 16.99026114620324
18798 	 6.105629141152555 	 2.2338156042087043 	 16.996477643360144
18799 	 6.118448260194488 	 2.2324329494243855 	 17.002547213243346
18800 	 6.131368586589957 	 2.231051151250419 	 17.00844071389519
18801 	 6.144372238185973 	 2.2296677965458045 	 17.014127376144213
18802 	 6.157443518162611 	 2.22828060019917 	 17.01957396523268
18803 	 6.170568606644733 	 2.2268873964554636 	 17.02474488947142
18804 	 6.183735251108847 	 2.225486146446368 	 17.02960329760978
18805 	 6.196932492381492 	 2.224074957482678 	 17.034112979626673
18806 	 6.2101504540746095 	 2.2226521079651285 	 17.038240702005556
18807 	 6.223380206970615 	 2.2212160713882874 	 17.0419585144289
18808 	 6.236613701430104 	 2.2197655340120264 	 17.045245598734027
18809 	 6.249843746607001 	 2.218299402742101 	 17.048089366617642
18810 	 6.263064008898421 	 2.2168168019074592 	 17.05048569458923
18811 	 6.276269003990102 	 2.2153170595083154 	 17.052438359735653
18812 	 6.289454064560085 	 2.213799684732482 	 17.053957860840868
18813 	 6.302615275457199 	 2.2122643390487617 	 17.055059861210545
18814 	 6.315749377112246 	 2.2107108032915512 	 17.05576348868684
18815 	 6.32885364395281 	 2.209138942791675 	 17.056089682775227
18816 	 6.341925748091934 	 2.2075486724494553 	 17.056059731526872
18817 	 6.3549636190452246 	 2.205939923217308 	 17.055694080842844
18818 	 6.3679653096316535 	 2.2043126114158476 	 17.055011461497546
18819 	 6.380928876078561 	 2.202666611937726 	 17.054028340234566
18820 	 6.393852278251977 	 2.2010017362175454 	 17.05275868095152
18821 	 6.406733303366957 	 2.1993177154805323 	 17.051213982197577
18822 	 6.4195695140104325 	 2.1976141893226178 	 17.049403542651902
18823 	 6.43235821902118 	 2.195890699153054 	 17.0473348967525
18824 	 6.445096463518232 	 2.19414668538737 	 17.04501435511364
18825 	 6.457781032979082 	 2.1923814868260045 	 17.042447585486926
18826 	 6.470408465471669 	 2.190594340317677 	 17.03964017402078
18827 	 6.482975065056041 	 2.1887843782534944 	 17.03659810353678
18828 	 6.495476898042362 	 2.1869506163032106 	 17.033327968226867
18829 	 6.507909777157469 	 2.185091933235217 	 17.029837015304498
18830 	 6.520269248244998 	 2.1832070485639434 	 17.026133185830304
18831 	 6.532550579964959 	 2.181294497295326 	 17.022225156560026
18832 	 6.544748756897032 	 2.179352600612983 	 17.018122382497577
18833 	 6.556858476520485 	 2.177379431945699 	 17.013835139163007
18834 	 6.568874150603557 	 2.175372778286693 	 17.009374562969057
18835 	 6.5807899117169 	 2.173330096767021 	 17.004752688511974
18836 	 6.592599625751058 	 2.171248466645764 	 16.99998248176686
18837 	 6.604296911410463 	 2.1691245371174617 	 16.995077868002248
18838 	 6.615875167696909 	 2.1669544716085127 	 16.99005375292964
18839 	 6.627327610370378 	 2.1647338895645127 	 16.98492603520263
18840 	 6.63864731827396 	 2.1624578071541407 	 16.979711607921118
18841 	 6.649827290208437 	 2.1601205788567306 	 16.974428346345984
18842 	 6.6608605127243585 	 2.157715842564727 	 16.969095078647268
18843 	 6.671740038711189 	 2.1552364715931844 	 16.963731536290585
18844 	 6.682459076032473 	 2.15267453777712 	 16.95835828059146
18845 	 6.693011084763564 	 2.1500212905553404 	 16.95299660192455
18846 	 6.703389880808108 	 2.1472671574821156 	 16.94766838812863
18847 	 6.713589742847801 	 2.14440177184645 	 16.94239595883943
18848 	 6.723605518796938 	 2.141414032898904 	 16.93720186287914
18849 	 6.733432727288381 	 2.1382922034912895 	 16.932108636550872
18850 	 6.743067649316659 	 2.135024048656728 	 16.927138521882263
18851 	 6.752507405078835 	 2.131597016746248 	 16.92231314572826
18852 	 6.761750011394142 	 2.1279984622282164 	 16.91765316325248
18853 	 6.7707944158639 	 2.1242159062515036 	 16.913177872656643
18854 	 6.779640505069459 	 2.120237327767814 	 16.908904812043353
18855 	 6.788289085387936 	 2.116051474506314 	 16.904849353338385
18856 	 6.796741836057598 	 2.111648179388059 	 16.90102431099683
18857 	 6.805001235035214 	 2.1070186659027463 	 16.89743958602843
18858 	 6.8130704586156146 	 2.1021558257507316 	 16.894101867966356
18859 	 6.820953258220132 	 2.0970544534426523 	 16.89101441421664
18860 	 6.828653820492089 	 2.09171142541911 	 16.88817692017724
18861 	 6.836176617829136 	 2.0861258150625304 	 16.885585488083162
18862 	 6.84352625681659 	 2.080298938898032 	 16.883232697049888
18863 	 6.850707331840827 	 2.074234332471427 	 16.881107772089646
18864 	 6.857724289773925 	 2.067937659497886 	 16.879196843123793
18865 	 6.864581309181524 	 2.0614165667926123 	 16.877483274405666
18866 	 6.871282198052099 	 2.0546804951297375 	 16.87594804733108
18867 	 6.877830314250254 	 2.047740452671942 	 16.87457018392942
18868 	 6.8842285118290505 	 2.0406087571194966 	 16.873327199644717
18869 	 6.890479114210751 	 2.033298754453096 	 16.872195572990897
18870 	 6.896583912630806 	 2.0258245245885504 	 16.871151217825506
18871 	 6.902544182496603 	 2.0182005866520853 	 16.87016991656474
18872 	 6.908360623059869 	 2.0104416362894177 	 16.869227004236144
18873 	 6.914033194100477 	 2.002562338946877 	 16.868296188048966
18874 	 6.919560946653165 	 1.9945771685336382 	 16.86734834968404
18875 	 6.924941890489831 	 1.9865002812547807 	 16.866350700792086
18876 	 6.930172936082424 	 1.9783454093148016 	 16.865266585325056
18877 	 6.935249939620957 	 1.970125757506377 	 16.864056117513115
18878 	 6.940167865322204 	 1.9618538879207712 	 16.862677710389654
18879 	 6.944921061313481 	 1.9535415836369872 	 16.861090403983166
18880 	 6.949503625824277 	 1.9451996900754231 	 16.859256762264668
18881 	 6.953909820924497 	 1.9368379424071058 	 16.857145985315316
18882 	 6.958134471722042 	 1.9284647983558472 	 16.854736777471672
18883 	 6.962173275573159 	 1.9200873050371143 	 16.85201946093199
18884 	 6.966022945317869 	 1.911711032516056 	 16.84899686677739
18885 	 6.969681128128967 	 1.9033401022759548 	 16.84568369519081
18886 	 6.973146083122009 	 1.8949773224807416 	 16.842104337352488
18887 	 6.976416157129756 	 1.8866244170777442 	 16.838289516614303
18888 	 6.979489155146701 	 1.8782823088456517 	 16.834272440110052
18889 	 6.982361736452276 	 1.8699513987022414 	 16.83008531034382
18890 	 6.985029807556416 	 1.8616313623678877 	 16.825756483806092
18891 	 6.987494477664323 	 1.8533181983248213 	 16.821306211228165
18892 	 6.989765345508776 	 1.8450026394041465 	 16.816745680105598
18893 	 6.991858820138232 	 1.836671043244614 	 16.812080169840655
18894 	 6.993794038414545 	 1.8283074645330615 	 16.80731410133853
18895 	 6.995587902624552 	 1.8198961313756286 	 16.802455378865638
18896 	 6.997250320218942 	 1.8114237917461082 	 16.797518122546496
18897 	 6.998780613716548 	 1.8028814807595737 	 16.79252461315321
18898 	 7.000165641161803 	 1.7942654566727505 	 16.787506247826034
18899 	 7.001379929391956 	 1.7855771691177935 	 16.782503363089145
18900 	 7.002387832470478 	 1.7768222634593265 	 16.77756394088663
18901 	 7.003147344848605 	 1.7680088112610761 	 16.77274141500727
18902 	 7.003614802217927 	 1.759145150298579 	 16.768091995188733
18903 	 7.003749425599584 	 1.7502378498507873 	 16.76367206127894
18904 	 7.003516631928424 	 1.741290328380341 	 16.759536185043743
18905 	 7.002889272420612 	 1.7323025323709764 	 16.755736199060657
18906 	 7.001846374455115 	 1.723271881944079 	 16.75232150675829
18907 	 7.0003697154454665 	 1.7141953219297115 	 16.749340433987392
18908 	 6.998442250753775 	 1.7050705131535864 	 16.74684053723217
18909 	 6.996048572463003 	 1.695896079233961 	 16.74486781162039
18910 	 6.993175440642245 	 1.6866718588311223 	 16.7434658389101
18911 	 6.989812261945317 	 1.6773991974405682 	 16.742674600945513
18912 	 6.985951107877446 	 1.6680813888297976 	 16.742527123298274
18913 	 6.98158654274254 	 1.6587241525482135 	 16.743045528603723
18914 	 6.97671559988397 	 1.649336017713125 	 16.74423841745298
18915 	 6.971338089667434 	 1.6399285302015372 	 16.74610068550086
18916 	 6.965457317050612 	 1.630516254344478 	 16.748616369785417
18917 	 6.959081138920799 	 1.621116559482875 	 16.75176423820207
18918 	 6.952223119731432 	 1.611749253685268 	 16.75552493463022
18919 	 6.944903441725145 	 1.6024361611014832 	 16.75988787433151
18920 	 6.937149222381628 	 1.593200747891256 	 16.764855970486572
18921 	 6.92899400292674 	 1.5840678515217803 	 16.770446677125772
18922 	 6.920476328543731 	 1.5750635495882968 	 16.776688632009442
18923 	 6.911637543546682 	 1.5662151447463977 	 16.783614186408766
18924 	 6.902519154222291 	 1.5575511841249714 	 16.791249365640592
18925 	 6.8931604057856655 	 1.5491013416018262 	 16.799604532224237
18926 	 6.883597088297941 	 1.5408958486024602 	 16.808671374398045
18927 	 6.873862617581494 	 1.5329640896318466 	 16.81843256350994
18928 	 6.863988700006828 	 1.5253333274026275 	 16.82886915278623
18929 	 6.854004774385619 	 1.5180279381476218 	 16.839960498124224
18930 	 6.843937549172475 	 1.5110687339120474 	 16.85168396381767
18931 	 6.833810671228194 	 1.504472402189677 	 16.8640145995153
18932 	 6.823644532691569 	 1.4982510974526804 	 16.876924848368347
18933 	 6.813456214453819 	 1.4924122094016568 	 16.890384340227182
18934 	 6.803259556490563 	 1.486958319500772 	 16.904359810247804
18935 	 6.793065337886413 	 1.4818873424608618 	 16.91881516509098
18936 	 6.782881543754467 	 1.4771928350210501 	 16.933711699404057
18937 	 6.772713693074424 	 1.472864442674755 	 16.949008447674267
18938 	 6.762565201042937 	 1.4688884472860977 	 16.964662643318
18939 	 6.752437751628456 	 1.4652483755147365 	 16.980630249387353
18940 	 6.7423316593348455 	 1.4619256296948215 	 16.996866523942945
18941 	 6.732247224504965 	 1.4588996661533464 	 17.013326039085985
18942 	 6.722188375776115 	 1.4561471451542296 	 17.029961407617655
18943 	 6.712164947204013 	 1.4536416244235504 	 17.04672264513329
18944 	 6.702192863236286 	 1.4513540796196835 	 17.06355757662194
18945 	 6.692292476463773 	 1.4492541201239924 	 17.08041318006731
18946 	 6.682485593593693 	 1.4473116548212488 	 17.097237594202728
18947 	 6.67279192267565 	 1.4454986889847454 	 17.113982398784916
18948 	 6.663225719873006 	 1.443790924894735 	 17.130604738887783
18949 	 6.653793280848975 	 1.442168905222914 	 17.14706892805955
18950 	 6.644491676840284 	 1.4406185494320276 	 17.163347294989283
18951 	 6.635308863732469 	 1.4391310541506286 	 17.1794201904407
18952 	 6.626225072112756 	 1.4377022244225728 	 17.19527519860675
18953 	 6.617215259184593 	 1.4363313523432382 	 17.21090567149742
18954 	 6.608252330472402 	 1.4350197835383298 	 17.22630875165199
18955 	 6.599310773132109 	 1.433769332437194 	 17.241483091257347
18956 	 6.59037020071844 	 1.4325807574944243 	 17.25642656495415
18957 	 6.581418026978156 	 1.4314526122655984 	 17.2711344501588
18958 	 6.572450037680018 	 1.4303809560345044 	 17.28559883232715
18959 	 6.563467114673336 	 1.4293605968365135 	 17.299810327654413
18960 	 6.554470695186009 	 1.4283868140893645 	 17.31376062746528
18961 	 6.545462282655139 	 1.4274554646474442 	 17.327442644434605
18962 	 6.536443424879059 	 1.4265629104010706 	 17.340850387040003
18963 	 6.527415694608991 	 1.4257059528417066 	 17.353978841920753
18964 	 6.518380672480283 	 1.4248817747635982 	 17.366823864575963
18965 	 6.509339932097118 	 1.424087889136917 	 17.37938207846734
18966 	 6.500295027123689 	 1.4233220949667107 	 17.391650782597836
18967 	 6.49124748015551 	 1.4225824397983615 	 17.40362786741416
18968 	 6.482198773098047 	 1.4218671884163 	 17.415311738711722
18969 	 6.473150338785164 	 1.4211747971890745 	 17.426701249116707
18970 	 6.464103553631359 	 1.4205038934232377 	 17.43779563666128
18971 	 6.455059731200388 	 1.4198532589867447 	 17.44859446992531
18972 	 6.446020116587067 	 1.41922181736091 	 17.459097599170185
18973 	 6.436985881568434 	 1.4186086232287387 	 17.46930511286826
18974 	 6.427958120547496 	 1.4180128537581993 	 17.479217299026704
18975 	 6.418937847337837 	 1.4174338009611134 	 17.488834610738618
18976 	 6.409925992796726 	 1.41687086494019 	 17.498157635499794
18977 	 6.400923403295112 	 1.416323547940781 	 17.507187067940656
18978 	 6.391930840044682 	 1.4157914489302783 	 17.515923685679834
18979 	 6.382948979294606 	 1.4152742584735272 	 17.5243683280741
18980 	 6.373978413389075 	 1.4147717537250841 	 17.53252187770215
18981 	 6.3650196526419025 	 1.4142837934056267 	 17.5403852444652
18982 	 6.356073127917302 	 1.4138103126680868 	 17.547959352195612
18983 	 6.3471391936550585 	 1.4133513178608013 	 17.55524512724708
18984 	 6.338218131108654 	 1.4129068812562906 	 17.562243488340627
18985 	 6.329310151778712 	 1.412477135778083 	 17.568955337297197
18986 	 6.320415401119643 	 1.4120622697335392 	 17.57538155050364
18987 	 6.311533962591266 	 1.4116625215320973 	 17.58152297118392
18988 	 6.302665862106518 	 1.4112781743591079 	 17.58738040264378
18989 	 6.2938110729792145 	 1.4109095507722174 	 17.592954602719086
18990 	 6.284969521348717 	 1.4105570072379763 	 17.598246279517898
18991 	 6.276141091941113 	 1.410220928550455 	 17.603256088614913
18992 	 6.267325633983669 	 1.4099017219269605 	 17.60798463196396
18993 	 6.25852296719514 	 1.4095998107707182 	 17.612432458446392
18994 	 6.249732887734288 	 1.4093156282857606 	 17.616600065719094
18995 	 6.240955173900541 	 1.409049611223331 	 17.62048790286861
18996 	 6.232189591292607 	 1.4088021940262259 	 17.624096373267466
18997 	 6.223435897156138 	 1.4085738037129047 	 17.62742583707867
18998 	 6.214693843738574 	 1.4083648558840203 	 17.63047661300868
18999 	 6.205963180546945 	 1.4081757521305889 	 17.633248979096802
19000 	 6.197243655493713 	 1.4080068789512197 	 17.635743172577257
19001 	 6.1885350150007765 	 1.4078586080808293 	 17.637959389118198
19002 	 6.179837003201432 	 1.4077312979537169 	 17.63989778195598
19003 	 6.171149360429881 	 1.4076252959402034 	 17.64155846151362
19004 	 6.1624718212210725 	 1.4075409410727389 	 17.64294149594927
19005 	 6.153804112065187 	 1.4074785672462262 	 17.644046912676394
19006 	 6.145145949164712 	 1.4074385071894362 	 17.64487470044994
19007 	 6.136497036379356 	 1.4074210972569894 	 17.64542481201507
19008 	 6.127857063423186 	 1.407426682970609 	 17.645697167493292
19009 	 6.119225704202741 	 1.4074556252265111 	 17.645691658668728
19010 	 6.110602615190612 	 1.4075083070736412 	 17.645408154313877
19011 	 6.101987433890226 	 1.407585140959334 	 17.64484650667021
19012 	 6.093379777462907 	 1.4076865763308817 	 17.64400655918648
19013 	 6.084779241584616 	 1.407813107477228 	 17.642888155628345
19014 	 6.076185399604204 	 1.4079652815029355 	 17.641491150699302
19015 	 6.0675978020921715 	 1.4081437063511295 	 17.639815422356218
19016 	 6.059015976889467 	 1.40834905883262 	 17.637860886071504
19017 	 6.050439429788061 	 1.4085820926735977 	 17.63562751138351
19018 	 6.041867645997157 	 1.4088436466579601 	 17.633115341180062
19019 	 6.03330009256755 	 1.4091346529964923 	 17.63032451427121
19020 	 6.024736221956423 	 1.4094561460548576 	 17.62725529194094
19021 	 6.016175476920772 	 1.4098092715851038 	 17.62390808925931
19022 	 6.007617296930722 	 1.4101952966147167 	 17.62028351198034
19023 	 5.999061126295411 	 1.4106156201251316 	 17.616382399854576
19024 	 5.9905064241971475 	 1.4110717845859142 	 17.612205877152213
19025 	 5.981952676823286 	 1.411565488314828 	 17.607755411054843
19026 	 5.9733994117810445 	 1.4120985984965522 	 17.60303287834869
19027 	 5.964846214982174 	 1.4126731645135067 	 17.598040640548014
19028 	 5.956292750158784 	 1.4132914310773863 	 17.59278162722076
19029 	 5.947738781118708 	 1.413955850508934 	 17.587259426884653
19030 	 5.939184196800872 	 1.414669093365923 	 17.58147838438182
19031 	 5.93062903912251 	 1.4154340564723107 	 17.57544370308438
19032 	 5.922073533527253 	 1.4162538670618403 	 17.569161549269417
19033 	 5.913518122013407 	 1.4171318818232592 	 17.562639155417735
19034 	 5.904963498261473 	 1.4180716797316286 	 17.555884918451707
19035 	 5.8964106443075 	 1.4190770475248584 	 17.548908487925953
19036 	 5.887860868014459 	 1.4201519568383958 	 17.541720838617916
19037 	 5.879315840414263 	 1.4213005321794654 	 17.53433432161461
19038 	 5.870777631860173 	 1.4225270091427333 	 17.526762687929416
19039 	 5.862248745865708 	 1.4238356825618474 	 17.51902107900607
19040 	 5.853732149533629 	 1.42523084465844 	 17.511125979285836
19041 	 5.845231299606037 	 1.4267167137098653 	 17.503095127416273
19042 	 5.836750163384655 	 1.4282973543124875 	 17.494947384680938
19043 	 5.828293234046379 	 1.4299765909510072 	 17.4867025617339
19044 	 5.819865540160831 	 1.4317579172525043 	 17.478381207511394
19045 	 5.811472649441595 	 1.433644403942555 	 17.470004366946878
19046 	 5.803120666875465 	 1.4356386090517965 	 17.461593316470683
19047 	 5.7948162273383605 	 1.437742494269873 	 17.45316928789939
19048 	 5.786566482601561 	 1.4399573514649155 	 17.44475319197175
19049 	 5.778379082304719 	 1.4422837432361817 	 17.436365352393192
19050 	 5.770262148095044 	 1.4447214609361616 	 17.428025259897417
19051 	 5.762224239799501 	 1.4472695029020137 	 17.41975135374261
19052 	 5.754274312308653 	 1.4499260747048872 	 17.411560835528746
19053 	 5.746421662077713 	 1.4526886107575976 	 17.403469515064817
19054 	 5.738675862890335 	 1.4555538138574668 	 17.395491682912926
19055 	 5.7310466910898885 	 1.458517710608092 	 17.38764000744849
19056 	 5.723544040865584 	 1.4615757223260815 	 17.379925458228293
19057 	 5.716177830390943 	 1.4647227517604477 	 17.37235725975391
19058 	 5.708957899965203 	 1.4679532853161952 	 17.364942879352032
19059 	 5.701893903974343 	 1.471261508370759 	 17.35768804968539
19060 	 5.694995199551836 	 1.4746414281644462 	 17.350596821112525
19061 	 5.688270736345759 	 1.478086995245942 	 17.34367163249581
19062 	 5.681728952570735 	 1.4815922136375974 	 17.336913386719058
19063 	 5.67537768162671 	 1.4851512329030463 	 17.330321520437785
19064 	 5.669224070759999 	 1.4887584219616272 	 17.323894066517443
19065 	 5.663274511503832 	 1.4924084288392123 	 17.317627715082185
19066 	 5.657534583695275 	 1.4960962271068539 	 17.31151787658719
19067 	 5.652009017140933 	 1.4998171486402256 	 17.305558754096065
19068 	 5.646701672462128 	 1.503566903543291 	 17.299743428406163
19069 	 5.641615540441223 	 1.5073415889508865 	 17.294063956446603
19070 	 5.636752758380063 	 1.5111376885614867 	 17.28851148228824
19071 	 5.632114641334044 	 1.5149520647365975 	 17.28307635908546
19072 	 5.627701698201035 	 1.5187819339478317 	 17.27774826004167
19073 	 5.623512340677969 	 1.5226243122196763 	 17.272515367633524
19074 	 5.619540971261671 	 1.5264751961578824 	 17.267363131353353
19075 	 5.615777764737672 	 1.530329402736534 	 17.262274223457464
19076 	 5.612209455550792 	 1.5341808036691589 	 17.257229198746458
19077 	 5.608820502580373 	 1.5380227113045848 	 17.252207408435012
19078 	 5.605594262002011 	 1.5418482733182124 	 17.24718790373407
19079 	 5.6025139788823095 	 1.5456508029190452 	 17.242150193743413
19080 	 5.59956352973108 	 1.5494240182571737 	 17.237074809707554
19081 	 5.596727916800931 	 1.5531621912132358 	 17.23194367734081
19082 	 5.5939935479682985 	 1.5568602183577624 	 17.226740323214134
19083 	 5.591348350112957 	 1.5605136322313875 	 17.221449951662446
19084 	 5.5887817625945155 	 1.5641185705415808 	 17.216059427857072
19085 	 5.586284653198204 	 1.5676717192940686 	 17.210557199526743
19086 	 5.583849190425626 	 1.5711702425926717 	 17.204933183497577
19087 	 5.581468696810451 	 1.5746117082556381 	 17.199178636346158
19088 	 5.579137501428417 	 1.5779940158908836 	 17.193286023347678
19089 	 5.576850803552441 	 1.5813153316489803 	 17.187248895013465
19090 	 5.574604553941673 	 1.5845740319754675 	 17.181061776252438
19091 	 5.572395354920264 	 1.5877686576360652 	 17.17472006849736
19092 	 5.570220377028614 	 1.5908978784162535 	 17.168219962588218
19093 	 5.56807728912127 	 1.5939604683218889 	 17.161558359937576
19094 	 5.565964201279486 	 1.5969552915246616 	 17.154732801447224
19095 	 5.563879619347407 	 1.5998812980294446 	 17.147741403469393
19096 	 5.561822410811726 	 1.602737527644475 	 17.140582801062322
19097 	 5.559791782753891 	 1.6055231207765566 	 17.133256099882413
19098 	 5.557787273646215 	 1.6082373348481198 	 17.12576083917324
19099 	 5.555808759556762 	 1.6108795645947929 	 17.118096967834475
19100 	 5.553856474461676 	 1.6134493643638237 	 17.110264835105667
19101 	 5.55193104325029 	 1.615946470535583 	 17.102265196477788
19102 	 5.550033522442769 	 1.6183708211861898 	 17.09409923252032
19103 	 5.548165440122281 	 1.6207225691841174 	 17.085768575040987
19104 	 5.546328829038146 	 1.6230020869418098 	 17.077275335320408
19105 	 5.544526248378848 	 1.625209962640767 	 17.06862212882524
19106 	 5.542760815126045 	 1.627347001861775 	 17.059811901593957
19107 	 5.541036449111422 	 1.6294143412006257 	 17.05084604935088
19108 	 5.539358109891994 	 1.6314135606854805 	 17.0417223757574
19109 	 5.53773185180471 	 1.6333467062925529 	 17.032434129814575
19110 	 5.536164727023746 	 1.6352162350482544 	 17.022969982348872
19111 	 5.534664575455466 	 1.6370248993327507 	 17.013314741060285
19112 	 5.533239740555983 	 1.6387755909749906 	 17.00345059628082
19113 	 5.531898744194058 	 1.6404711632565245 	 16.99335870591554
19114 	 5.530649948259226 	 1.6421142472901842 	 16.983020954506234
19115 	 5.529501159291024 	 1.6437068727892665 	 16.972421638185637
19116 	 5.528459150270733 	 1.6452497574524685 	 16.961548871078215
19117 	 5.52752931845811 	 1.6467418701494587 	 16.95039587378789
19118 	 5.526715500166474 	 1.648180289145884 	 16.938962003444242
19119 	 5.526019934539889 	 1.649560282999758 	 16.927253351374286
19120 	 5.525443366985747 	 1.6508755494853204 	 16.91528276791143
19121 	 5.524985284488968 	 1.652118561923885 	 16.90306924845916
19122 	 5.524644266927116 	 1.6532809774763422 	 16.890636707463813
19123 	 5.524418429141307 	 1.6543540690400498 	 16.878012279278547
19124 	 5.524305920332323 	 1.655329148256282 	 16.865224383248215
19125 	 5.524305441470775 	 1.656197950621447 	 16.85230085333357
19126 	 5.524416742705702 	 1.6569529632162094 	 16.839267438417597
19127 	 5.5246410674948665 	 1.6575876804103054 	 16.826146935353073
19128 	 5.524981521205886 	 1.6580967833674691 	 16.81295912862084
19129 	 5.525443348292211 	 1.6584762423811519 	 16.79972161260535
19130 	 5.526034110605415 	 1.6587233458571404 	 16.786451486551385
19131 	 5.526763777331116 	 1.6588366699520307 	 16.773167715546318
19132 	 5.527644943574768 	 1.658816092919956 	 16.759892466800327
19133 	 5.52869314559053 	 1.658662846745628 	 16.746651472454253
19134 	 5.529927110929586 	 1.6583795365865086 	 16.733474342534684
19135 	 5.531368916620049 	 1.6579701263552202 	 16.720394828642952
19136 	 5.533044028142868 	 1.657439885830719 	 16.70745101542286
19137 	 5.534981201870873 	 1.6567953083558038 	 16.69468542062155
19138 	 5.537212234647365 	 1.656044007377659 	 16.68214498107643
19139 	 5.539771554571217 	 1.6551946140672023 	 16.669880906361545
19140 	 5.54269564982465 	 1.6542566974672148 	 16.657948380273737
19141 	 5.546022337016259 	 1.6532407346166238 	 16.646406093595047
19142 	 5.549789875689008 	 1.6521581561545986 	 16.635315595983645
19143 	 5.554035934453475 	 1.65102148745423 	 16.624740460556435
19144 	 5.558796419837233 	 1.6498445928368533 	 16.61474526573979
19145 	 5.564104185633559 	 1.6486430219408241 	 16.605394416111032
19146 	 5.569987654739937 	 1.6474344394847158 	 16.596750843983287
19147 	 5.576469400697258 	 1.6462391033652288 	 16.58887465428936
19148 	 5.583564761253457 	 1.6450803470914366 	 16.581821797305906
19149 	 5.591280569117016 	 1.6439850041025181 	 16.575642860936792
19150 	 5.5996141026568145 	 1.6429837149440019 	 16.570382076775772
19151 	 5.608552354613367 	 1.64211105345073 	 16.56607661398449
19152 	 5.6180717042739134 	 1.6414054234811317 	 16.562756205665334
19153 	 5.628138052425637 	 1.6409086920409806 	 16.56044311058221
19154 	 5.6387074472017815 	 1.6406655509941146 	 16.55915237023234
19155 	 5.649727194780006 	 1.6407226217785826 	 16.558892279209907
19156 	 5.661137424664351 	 1.6411273349084965 	 16.559664953253158
19157 	 5.672873057996496 	 1.641926633103651 	 16.56146686497903
19158 	 5.684866102510555 	 1.6431655727181713 	 16.564289250691484
19159 	 5.697048175195645 	 1.6448859146382127 	 16.56811833789748
19160 	 5.709353129121979 	 1.6471247991356215 	 16.57293539309569
19161 	 5.721719634780802 	 1.6499135891876051 	 16.578716632555036
19162 	 5.734093546069491 	 1.653276941225382 	 16.585433064134687
19163 	 5.746429896251762 	 1.6572321656494502 	 16.59305012739051
19164 	 5.758694659045201 	 1.6617891438213448 	 16.601524886102215
19165 	 5.770865797997643 	 1.6669505755800316 	 16.610802958442346
19166 	 5.782933139711158 	 1.6727122751426684 	 16.620817793921102
19167 	 5.794897054243085 	 1.6790635422168698 	 16.631492245672447
19168 	 5.806766090606281 	 1.6859877475645533 	 16.642741920325566
19169 	 5.818553610990893 	 1.6934627138048022 	 16.654479250027748
19170 	 5.830273602120974 	 1.7014603994388366 	 16.666617135434286
19171 	 5.841936623370309 	 1.7099466418974956 	 16.679071772533213
19172 	 5.853547095952892 	 1.7188815066501633 	 16.69176467128013
19173 	 5.8651037120682155 	 1.728221051249438 	 16.704624575459103
